LABEL,accord,action,ad,addit,administr,advanc,aid,air,aircraft,alexand,alli,allow,alreadi,american,ammunit,ani,announc,anoth,anti,area,arm,armi,armor,artilleri,ask,assist,attack,author,bakhmut,base,battl,becaus,becom,befor,began,begin,believ,biden,billion,border,build,came,carri,center,chang,children,china,citi,civilian,claim,combat,come,command,compani,complet,conflict,continu,control,countri,cours,day,decis,defens,depart,deputi,destroy,did,direct,doe,donbass,donetsk,drone,dure,earlier,end,enemi,energi,equip,europ,european,everyth,far,februari,feder,fight,fighter,forc,foreign,gener,german,germani,govern,group,ha,hand,happen,head,help,hi,high,hit,hous,howev,import,includ,inform,intern,invas,issu,just,kherson,kiev,kill,know,kremlin,kyiv,larg,launch,leader,leopard,like,line,listen,live,long,loss,main,make,mani,media,meet,member,militari,million,minist,ministri,missil,mobil,month,moscow,mr,nation,nationalist,nato,near,need,new,news,note,nuclear,number,offens,offic,offici,onli,open,oper,order,organ,particip,peac,peopl,person,place,plan,point,poland,polit,posit,possibl,post,power,prepar,presid,protect,provid,putin,read,receiv,recent,region,remain,report,repres,republ,resid,result,return,right,rocket,russia,russian,said,sanction,say,secur,send,senior,servic,servicemen,sever,shell,sinc,situat,soldier,special,start,state,statement,strike,suppli,support,talk,tank,target,territori,thi,thing,think,thousand,time,told,train,tri,troop,turn,ukrain,ukrainian,unit,use,vehicl,veri,villag,visit,vladimir,wa,want,war,warn,washington,way,weapon,week,west,western,work,world,wound,year,zelenski
KomsomolskayaPravda,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KomsomolskayaPravda,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,2,0,2,0,0,0,1,1,4,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,3,0,7,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,2,0,1,0,1,2,0,0,0,1,2,0,0,0,0,3,1,1,1,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,12
NYTimes,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,9,0,14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,2,0,0,1,0,0,12,6,0,1,0,0,0,0,0,6,1,7,0,0,1,0,0,0,3,2,0,0,6,0
KomsomolskayaPravda,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,3,0,3,1,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,1,1,0,1,0,0,4,0,0,3,1,2,0,1,1,0,1,0,0,10,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,7,0,1,1,0,0,0,2,0,0,0,2,0,0,5,6,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0
KomsomolskayaPravda,0,0,0,0,0,0,0,2,0,2,0,0,5,2,0,0,0,0,0,1,1,5,0,2,5,0,4,2,0,0,3,7,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,2,1,0,0,4,5,0,0,3,0,0,0,1,0,0,3,0,0,2,2,0,7,2,3,0,0,0,0,4,1,2,0,0,0,1,0,0,4,3,2,0,3,0,0,0,1,8,0,4,0,2,1,0,3,1,1,2,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,3,4,2,1,1,1,2,2,3,0,0,0,1,0,0,1,0,5,3,0,0,0,0,0,2,3,1,0,0,0,0,1,2,0,3,1,4,1,3,0,1,4,2,2,0,0,0,0,1,0,2,0,2,2,2,0,0,1,0,0,2,1,1,2,0,0,0,2,4,0,7,6,2,0,6,0,0,0,0,0,2,1,0,1,2,4,1,2,1,3,6,0,3,1,2,0,23,3,0,0,7,2,0,1,1,5,4,3,3,0,0,7,0,0,0,10,3,3,0,0,1,2,1,2,0,11,0,0,2,3
KomsomolskayaPravda,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,4,0,2,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,3,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,1,1,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,1,4,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KomsomolskayaPravda,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,6,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,8,3,1,0,4,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KomsomolskayaPravda,6,0,0,0,0,0,0,1,0,2,0,0,2,0,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,4,0,0,0,0,0,3,0,0,1,1,3,3,0,0,3,0,2,0,2,0,2,0,0,2,1,1,0,0,1,2,2,0,1,0,0,0,1,0,1,1,3,0,0,2,0,4,0,0,2,0,4,1,0,2,2,1,1,0,3,0,0,1,0,6,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,0,1,2,2,1,2,2,2,1,1,0,0,1,0,0,0,2,1,1,0,0,5,0,1,1,4,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7,0,0,0,1,1,1,1,1,1,2,0,0,0,0,6,2,6,2,1,2,0,0,3,0,0,0,0,0,1,2,1,1,1,1,4,0,1,0,0,0,5,0,0,0,2,1,0,0,0,1,16,4,2,3,1,1,0,0,0,6,0,2,0,1,1,0,2,0,0,4,0,0,5,0
KomsomolskayaPravda,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,0,3,0,1,0,0,0,0,6,0,1,2,2,0,0,0,0,1,0,2,27,1,0,8,0,1,0,1,1,4,2,1,0,0,0,1,0,2,2,0,1,1,5,0,0,0,0,1,2,0,0,0,3,2,0,1,0
KomsomolskayaPravda,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,1,4,1,1,0,0,0,0,1,0,4,3,0,0,0,1,0,0,4,1,0,0,1,3,1
FoxNews,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0
NYTimes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,4,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,5,0,0,0,1,5,0,0,0,0,0,2,2,0,2,1,0,0,0,2,1,0,0,1,0,3,0,0,0,0,3,2,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,5,4,1,0,0,0,0,1,0,0,0,2,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,5,4,6,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,2,2,0,0,0,2,1,7,4,0,1,0,0,0,0,1,7,1,10,0,0,0,3,1,1,0,0,6,0,1,0
NYTimes,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,5,0,1,2,0,2,0,0,1,0,1,0,3,3,1,1,0,0,0,1,0,0,0,1,2,0,12,6,1,0,1,4,2,0,0,0,0,4,0,7,1,5,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,12,0,0,0,0,2,1,0,2,3,2,1,20,2,0,1,0,2,1,2,0,2,0,2,22,0,2,1,0,0,0,0,1,0,6,0,1,4,2,0,1,2,5,0,1,5,7,0,0,0,0,0,1,2,22,0,0,0,1,1,1,0,0,0,0,0,2,2,2,1,1,1,0,1,0,11,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,2,1,2,0,0,0,0,7,0,0,1,0,3,29,23,0,1,3,0,0,4,0,1,0,1,0,8,1,1,0,0,0,0,1,2,0,0,3,6,0,0,1,4,0,0,2,6,0,3,20,0,3,1,0,0,0,1,20,3,4,0,0,1,5,3,0,0,5,1,0,2,0
NYTimes,0,1,1,0,0,0,0,7,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,2,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,5,0,1,0,2,0,0,0,1,4,0,3,0,5,0,4,0,0,1,1,0,0,0,0,1,3,1,2,1,2,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,5,0,0,0,1,6,0,1,1,0,0,1,0,0,2,0,0,4,0,2,1,0,4,0,1,1,0,1,4,0,2,1,0,0,0,0,1,0,0,4,0,1,0,2,0,6,1,9,1,0,0,0,1,1,0,0,0,0,0,0,7,1,0,0,0,1,1,2,4,0,0,0,0,0,0,0,1,1,2,2,2,1,1,6,0,0,0,2,0,1,0,0,1,0,0,0,0,7,10,12,0,3,0,1,1,3,0,0,1,2,0,1,0,1,1,0,6,0,1,1,0,1,0,6,0,0,0,1,1,0,1,1,0,10,17,0,0,0,0,1,0,1,4,3,9,2,0,2,1,2,0,0,0,0,1,5,1
KomsomolskayaPravda,3,0,1,0,0,0,0,1,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,1,0,0,1,0,0,2,1,0,0,9,1,0,0,2,0,1,0,1,1,1,1,2,0,0,0,4,1,3,0,0,3,0,0,1,1,1,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,0,1,0,2,0,3,2,0,0,0,0,2,0,3,0,0,0,0,1,0,1,1,1,2,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,1,0,1,1,0,1,2,0,5,0,1,2,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,3,1,1,0,1,1,2,0,4,4,6,1,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,1,3,0,0,0,2,7,2,1,0,0,0,0,3,0,1,7,11,1,3,0,0,0,0,0,4,2,2,0,0,0,2,1,0,0,5,1,0,5,2
KomsomolskayaPravda,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,6,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,4,0,0,7,0,1,0,2,1,0,0,6,6,0,0,0,0,3,3,1,0,2,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,2,1,0,0,0,8,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0
KomsomolskayaPravda,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,1,0,0,3,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,3,3,7,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,1,0,0,3,0
FoxNews,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
KomsomolskayaPravda,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,2,0,0,2,2,0,2,0,0,6,0,0,0,1,1,0,1,1,0,2,0,0,12,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,4,5,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0
KomsomolskayaPravda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,5,0
KomsomolskayaPravda,0,1,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,2,4,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,2,0,0,2,0,4,0,0,5,1,2,0,0,1,0,2,0,0,0,0,0,0,0,1,7,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,5,3,3,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
KomsomolskayaPravda,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KomsomolskayaPravda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1,0,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,1,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,5,0,0,3,0
KomsomolskayaPravda,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,4,0,0,0,0,2,0,0,0,0,2,1,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,3,0,1,1,0,0,0,0,0,0,1,0,3,4,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,5,4,0,0,0,0,2,0,1,0,0,2,0,0,1,1,0,0,1,8,0,0,0,1,0,0,8,0,0,1,0,0,0,1,0,2,6,9,0,3,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,2,1,5
NYTimes,5,0,0,1,1,0,1,2,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,4,0,0,2,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,1,0,0,0,1,1,3,0,0,2,1,4,0,3,0,0,0,1,0,0,1,0,0,6,0,4,0,0,3,2,0,0,0,2,2,0,0,1,0,0,0,0,1,1,0,8,0,2,0,8,0,3,2,5,2,0,0,0,0,2,1,0,0,0,4,1,2,1,0,1,0,0,0,0,6,0,1,0,0,0,0,0,1,2,4,2,4,0,0,1,0,0,4,4,0,2,0,0,1,1,0,0,0,11,11,11,0,1,0,0,0,0,0,1,6,3,0,1,0,0,1,1,6,1,0,0,0,2,0,3,0,0,0,3,1,0,0,0,1,16,12,0,1,0,0,0,1,1,7,0,3,3,1,1,1,5,0,1,0,0,3,0,4
